,course_title,course_link
5165,"Sound and Sonification Design for Interactive Learning Tools (Georgia Institute of Technology, University of Colorado Boulder)",https://www.coursera.org/learn/sound-and-sonification-for-learning
5166,Source control management for test automation with Git (Coursera Project Network),https://www.coursera.org/learn/source-control-management-test-automation-git
5167,Spacecraft Dynamics Capstone: Mars Mission (University of Colorado Boulder),https://www.coursera.org/learn/capstone-mars-mission
5168,"Spanish Vocabulary: Careers and Social Events (University of California, Davis)",https://www.coursera.org/learn/spanish-vocabulary-careers
5169,"Spanish Vocabulary: Cultural Experience (University of California, Davis)",https://www.coursera.org/learn/spanish-vocabulary-cultural-experience
5170,"Spanish Vocabulary: Meeting People (University of California, Davis)",https://www.coursera.org/learn/spanish-vocabulary-meeting-people
5171,"Spanish Vocabulary: Sports, Travel, and the Home (University of California, Davis)",https://www.coursera.org/learn/spanish-vocabulary-sports-travel-home
5172,Spanish for Successful Communication in Healthcare Settings (Rice University),https://www.coursera.org/learn/spanish-in-healthcare-settings
5173,Spatial Analysis and Satellite Imagery in a GIS (University of Toronto),https://www.coursera.org/learn/spatial-analysis-satellite-imagery-in-a-gis
5174,Spatial Data Science and Applications (Yonsei University),https://www.coursera.org/learn/spatial-data-science
5175,"Speak English Professionally: In Person, Online & On the Phone (Georgia Institute of Technology)",https://www.coursera.org/learn/speak-english-professionally
5176,Speaking to Inspire: Ceremonial and Motivational Speeches (University of Washington),https://www.coursera.org/learn/speak-to-inspire-ceremonial-motivational-speeches
5177,Speaking to inform:  Discussing complex ideas with clear explanations and dynamic slides (University of Washington),https://www.coursera.org/learn/inform-speech
5178,Speaking to persuade: Motivating audiences with solid arguments and moving language (University of Washington),https://www.coursera.org/learn/persuade-speech
5179,Specialized Models: Time Series and Survival Analysis (IBM),https://www.coursera.org/learn/time-series-survival-analysis
5180,Specialty Topics: Biology Across Disciplines (University of Colorado Boulder),https://www.coursera.org/learn/specialty-topics-biology-across-disciplines
5181,Sport Sponsorship. Let them Play (Universitat Autònoma de Barcelona),https://www.coursera.org/learn/sport-sponsorship
5182,Sports Marketing (Northwestern University),https://www.coursera.org/learn/sports-marketing
5183,Sports and Building Aerodynamics (Eindhoven University of Technology),https://www.coursera.org/learn/sports-building-aerodynamics
5184,Sports and Society (Duke University),https://www.coursera.org/learn/sports-society
5185,Sprachtechnologie in den Digital Humanities (University of Zurich),https://www.coursera.org/learn/digital-humanities
5186,Spreadsheets for Beginners using Google Sheets (Coursera Project Network),https://www.coursera.org/learn/spreadsheets-beginner-google-sheets
5187,Spring Boot Inversion of Control and Dependency Injection (Coursera Project Network),https://www.coursera.org/learn/spring-boot-inversion-of-control-and-dependency-injection
5188,Spring Boot with Embedded Database (Coursera Project Network),https://www.coursera.org/learn/spring-boot-embedded-db
5189,Stalin and Stalinism in Russian History (HSE University),https://www.coursera.org/learn/stalinism
5190,Standardisation & Technology (EIT Digital ),https://www.coursera.org/learn/standardisation
5191,Stanford Introduction to Food and Health (Stanford University),https://www.coursera.org/learn/food-and-health
5192,Stanford's Short Course on Breastfeeding (Stanford University),https://www.coursera.org/learn/breastfeeding
5193,Start Programming in Kotlin (Part I) (Coursera Project Network),https://www.coursera.org/learn/learn-kotlin-1
5194,Start Your API Testing Journey With Postman Tool (Coursera Project Network),https://www.coursera.org/learn/start-your-api-testing-journey-with-postman-tool
5195,"Start the UX Design Process: Empathize, Define, and Ideate (Google)",https://www.coursera.org/learn/start-ux-design-process
5196,Start-up Pitch using Canva (Coursera Project Network),https://www.coursera.org/learn/start-up-pitch-canva
5197,Starting GUI Programming with JavaFX (Coursera Project Network),https://www.coursera.org/learn/gui-programming-javafx
5198,Startup Valuation Methods (Duke University),https://www.coursera.org/learn/startup-valuation-methods
5199,Startup: How to build a successful business? (Saint Petersburg State University),https://www.coursera.org/learn/startup-english
5200,Startups in open innovation (Saint Petersburg State University),https://www.coursera.org/learn/startups-in-open-innovation
5201,State Estimation and Localization for Self-Driving Cars (University of Toronto),https://www.coursera.org/learn/state-estimation-localization-self-driving-cars
5202,Static Website Hosting and Cross-Region Replication (Coursera Project Network),https://www.coursera.org/learn/static-website-hosting-and-cross-region-replication
5203,Statistical Analysis using Python Numpy (Coursera Project Network),https://www.coursera.org/learn/statistical-analysis-using-python-numpy
5204,Statistical Data Visualization in Python (Coursera Project Network),https://www.coursera.org/learn/statistical-visualization
5205,Statistical Data Visualization with Seaborn (Coursera Project Network),https://www.coursera.org/learn/statistical-data-visualization-seaborn
5206,Statistical Forecasting Techniques in Google Sheets (Coursera Project Network),https://www.coursera.org/learn/statistical-forecasting-techniques-in-google-sheets
5207,Statistical Inference (Johns Hopkins University),https://www.coursera.org/learn/statistical-inference
5208,Statistical Mechanics: Algorithms and Computations (École normale supérieure),https://www.coursera.org/learn/statistical-mechanics
5209,Statistical Molecular Thermodynamics (University of Minnesota),https://www.coursera.org/learn/statistical-thermodynamics
5210,Statistical Thermodynamics: Molecules to Machines (Carnegie Mellon University),https://www.coursera.org/learn/statistical-thermodynamics-cm
5211,"Statistical Thinking for Industrial Problem Solving, presented by JMP (SAS)",https://www.coursera.org/learn/statistical-thinking-applied-statistics
5212,Statistics for Data Science with Python (IBM),https://www.coursera.org/learn/statistics-for-data-science-python
5213,Statistics for Genomic Data Science (Johns Hopkins University),https://www.coursera.org/learn/statistical-genomics
5214,Statistics for International Business (University of London),https://www.coursera.org/learn/statistics-international-business
5215,Statistics with R Capstone (Duke University),https://www.coursera.org/learn/statistics-project
5216,Statistics with SAS (SAS),https://www.coursera.org/learn/sas-statistics
5217,Stay Results-Focused with S.M.A.R.T. Goals in Miro (Coursera Project Network),https://www.coursera.org/learn/stay-results-focused-smart-goals-miro
5218,"Stayin’ Alive! First aid in Emergency (E-Learning Development Fund,  Казанский федеральный университет)",https://www.coursera.org/learn/first-aid
5219,Stochastic processes (HSE University),https://www.coursera.org/learn/stochasticprocesses
5220,Stock Analysis:  Create a Buy Signal Filter using R and the Quantmod Package (Coursera Project Network),https://www.coursera.org/learn/create-buy-signal-filter-using-r-quantmod-package
5221,Stock Valuation with Comparable Companies Analysis (Coursera Project Network),https://www.coursera.org/learn/stock-valuation-comparable-companies-analysis
5222,Stock Valuation with Dividend Discount Model (Coursera Project Network),https://www.coursera.org/learn/stock-valuation-dividend-discount-model
5223,Stocks and Bonds (University of Michigan),https://www.coursera.org/learn/bonds-and-stocks
5224,Stories of Infection (Stanford University),https://www.coursera.org/learn/stories-of-infection
5225,Story and Narrative Development for Video Games (California Institute of the Arts),https://www.coursera.org/learn/video-game-story
5226,Storytelling and influencing: Communicate with impact (Macquarie University),https://www.coursera.org/learn/communicate-with-impact
5227,Storytelling et influence : Communiquer pour convaincre (Macquarie University),https://www.coursera.org/learn/communicate-with-impact-fr
5228,Storytelling with Kumu (Coursera Project Network),https://www.coursera.org/learn/storytelling-kumu
5229,Strategic Career Self-Management (The State University of New York),https://www.coursera.org/learn/strategic-career-self-management
5230,Strategic Innovation: Building and Sustaining Innovative Organizations (University of Illinois at Urbana-Champaign),https://www.coursera.org/learn/strategic-innovation-building-and-sustaining-innovative-organizations
5231,Strategic Innovation: Managing Innovation Initiatives (University of Illinois at Urbana-Champaign),https://www.coursera.org/learn/strategic-innovation-innovation-at-the-frontier
5232,Strategic Leadership and Management Capstone (University of Illinois at Urbana-Champaign),https://www.coursera.org/learn/strategic-leadership-capstone
5233,Strategic Management (Copenhagen Business School),https://www.coursera.org/learn/strategic-management
5234,Strategic Management - Capstone Project (Copenhagen Business School),https://www.coursera.org/learn/businesscap
5235,Strategic Organization Design (Ludwig-Maximilians-Universität München (LMU)),https://www.coursera.org/learn/organization-design
5236,Strategic Procurement and Sourcing Conclusions (Rutgers the State University of New Jersey),https://www.coursera.org/learn/procurement-sourcing-conclusions
5237,Strategic Sales Management Final Project (Fundação Instituto de Administração),https://www.coursera.org/learn/ssm-final-project
